"global_step","Group: general-distillation - _step","Group: general-distillation - _step__MIN","Group: general-distillation - _step__MAX","Group: general-distillation - rep_loss","Group: general-distillation - rep_loss__MIN","Group: general-distillation - rep_loss__MAX","Group: general-distillation-attn - _step","Group: general-distillation-attn - _step__MIN","Group: general-distillation-attn - _step__MAX","Group: general-distillation-attn - rep_loss","Group: general-distillation-attn - rep_loss__MIN","Group: general-distillation-attn - rep_loss__MAX","Group: general-distillation-rep - _step","Group: general-distillation-rep - _step__MIN","Group: general-distillation-rep - _step__MAX","Group: general-distillation-rep - rep_loss","Group: general-distillation-rep - rep_loss__MIN","Group: general-distillation-rep - rep_loss__MAX"
"757","6082.5","6075","6090","31.91151509869541","31.90939691420139","31.91334975794742","6082.5","6075","6090","91.54952138684826","91.54900503359767","91.55014261622338","6082.5","6075","6090","31.772768093461217","31.77062866035732","31.77459565815173"
"759","6098.5","6091","6106","31.895366016805724","31.890334434585117","31.90040038433113","6098.5","6091","6106","91.55208242149925","91.55126968445069","91.55342217325928","6098.5","6091","6106","31.756478190520426","31.751488676128048","31.761505982765488"
"761","6114.5","6107","6122","31.885501844165077","31.88284935307811","31.889370799064636","6114.5","6107","6122","91.55117477184044","91.55068772141108","91.55152385860848","6114.5","6107","6122","31.746611477772667","31.743946801712685","31.75049310019522"
"763","6130.5","6123","6138","31.87539285739723","31.87332277902415","31.879226684570312","6130.5","6123","6138","91.55178289512605","91.55101271576635","91.55244178503332","6130.5","6123","6138","31.73641193754947","31.734343575759674","31.74025194644928"
"765","6146.5","6139","6154","31.859171165429572","31.8516532123679","31.867350826392304","6146.5","6139","6154","91.55342325841961","91.55205476606214","91.55496281287064","6146.5","6139","6154","31.720188011817974","31.712692666761946","31.728306580234218"
"767","6162.5","6155","6170","31.83441096682327","31.827948652336108","31.840499193240436","6162.5","6155","6170","91.55618744116563","91.55536300708086","91.55730537330973","6162.5","6155","6170","31.69535898566226","31.688907220330037","31.701426652761604"
"769","6178.5","6171","6186","31.81656794166049","31.811621443905047","31.820755842255384","6178.5","6171","6186","91.55746654535002","91.55689277764874","91.55817110431728","6178.5","6171","6186","31.677453312198963","31.67251865614706","31.68164503283617"
"771","6194.5","6187","6202","31.79850400465512","31.794935460104224","31.80118801704673","6194.5","6187","6202","91.55998543737864","91.55960704132872","91.56036528019484","6194.5","6187","6202","31.659330054235603","31.65575558371693","31.662046432495117"
"773","6210.5","6203","6218","31.784744565937373","31.783106169408683","31.788348111960826","6210.5","6203","6218","91.55979198165454","91.55931220549704","91.56047608941422","6210.5","6203","6218","31.645576635775715","31.643918604429075","31.649184286511723"
"775","6226.5","6219","6234","31.775588252264576","31.770607275633335","31.779255452858973","6226.5","6219","6234","91.55966810294376","91.55917508965297","91.56007991795784","6226.5","6219","6234","31.636337522810365","31.631328097844527","31.640012601773893"
"777","6242.5","6235","6250","31.764173279973413","31.76068075129923","31.767626219866226","6242.5","6235","6250","91.55859721894534","91.55828672525834","91.55885836799737","6242.5","6235","6250","31.624882411277007","31.62134958536962","31.62837235781611"
"779","6258.5","6251","6266","31.752920216479893","31.749154112686174","31.757350528941434","6258.5","6251","6266","91.55809555508745","91.55716102263507","91.55867957147423","6258.5","6251","6266","31.613603205050502","31.609829405728373","31.618036150932312"
"781","6274.5","6267","6282","31.738407297483107","31.73628348464347","31.739712114604014","6274.5","6267","6282","91.55910823219688","91.55859586534257","91.55980352185807","6274.5","6267","6282","31.599046055698416","31.59689841596442","31.600386446377016"
"783","6290.5","6283","6298","31.73211966062061","31.728160474553455","31.73453860282898","6290.5","6283","6298","91.55787191731318","91.55760600574928","91.55828639195617","6290.5","6283","6298","31.59262619525173","31.588677209182823","31.595071038332854"
"785","6306.5","6299","6314","31.72444112045508","31.72282943931786","31.72636574193051","6306.5","6299","6314","91.55713711816874","91.55690743087175","91.55737748412417","6306.5","6299","6314","31.584935035814432","31.583334886705554","31.586851981648227"
"787","6322.5","6315","6330","31.719061589208074","31.71768085941641","31.721161422082933","6322.5","6315","6330","91.55590357887549","91.55553589821857","91.55617356500706","6322.5","6315","6330","31.57944479875651","31.578057788856842","31.581547882597324"
"789","6338.5","6331","6346","31.70690139089242","31.70499952795052","31.709005174275674","6338.5","6331","6346","91.55571727202461","91.55523091151663","91.5559866111459","6338.5","6331","6346","31.567307534987954","31.565416393975013","31.56937599767804"
"791","6354.5","6347","6362","31.69422885884531","31.692163903961482","31.697533039437058","6354.5","6347","6362","91.55612709036794","91.55580143696962","91.55640965969484","6354.5","6347","6362","31.554633714736273","31.552578588834212","31.557940412205678"
"793","6370.5","6363","6378","31.680279387777638","31.675885926377717","31.68577166520632","6370.5","6363","6378","91.5571668042802","91.55622810217051","91.55820779664822","6370.5","6363","6378","31.540604702301696","31.53619211748313","31.546110996833214"
"795","6386.5","6379","6394","31.6657918187134","31.66174907736967","31.66862283180009","6386.5","6379","6394","91.5588607871485","91.55841337033172","91.55968421247563","6386.5","6379","6394","31.52614353262784","31.522108621957003","31.52897686211031"
"797","6402.5","6395","6410","31.65603094295606","31.650511768058117","31.658244429617636","6402.5","6395","6410","91.55816935133625","91.55784575458065","91.55862160696499","6402.5","6395","6410","31.516283131521163","31.510766355771906","31.518497291137255"
"799","6418.5","6411","6426","31.638769932293215","31.635586291991764","31.643427340077682","6418.5","6411","6426","91.5600300339102","91.55946360833832","91.56052158805481","6418.5","6411","6426","31.499070784100347","31.49588698744256","31.503733838108225"
"801","6434.5","6427","6442","31.627145869320003","31.626023020869276","31.628869762371707","6434.5","6427","6442","91.56072532963516","91.56010490630665","91.56105521607073","6434.5","6427","6442","31.48737960614038","31.48624840492126","31.489119222166195"
"803","6450.5","6443","6458","31.614048427904383","31.610220024517044","31.617948063994803","6450.5","6443","6458","91.56110580077687","91.56039082785811","91.56174886118193","6450.5","6443","6458","31.474216256830605","31.470353932635774","31.478132519269742"
"805","6466.5","6459","6474","31.60188623914385","31.60054458341291","31.60409742206722","6466.5","6459","6474","91.56094390336173","91.56037633595359","91.56144153878913","6466.5","6459","6474","31.46197166865359","31.460629513955887","31.464183217519288"
"807","6482.5","6475","6490","31.593589585589847","31.5916797259154","31.595733336497673","6482.5","6475","6490","91.55986092899938","91.55940740073017","91.56020473528513","6482.5","6475","6490","31.453597727919142","31.451687306515215","31.455746147849343"
"809","6498.5","6491","6506","31.582601617218664","31.580858774716212","31.584235392970804","6498.5","6491","6506","91.5593594156866","91.55910797119141","91.55982516486552","6498.5","6491","6506","31.44258627341943","31.440834298559402","31.44423540138904"
"811","6514.5","6507","6522","31.573190772092968","31.57121829559554","31.575999277183808","6514.5","6507","6522","91.55944293666649","91.55927348316163","91.55972574148605","6514.5","6507","6522","31.433122212129874","31.431156878684885","31.43593639350799"
"813","6530.5","6523","6538","31.566587717039084","31.565486540360883","31.56829187028548","6530.5","6523","6538","91.55848079926406","91.55798886783606","91.55900229736507","6530.5","6523","6538","31.426455281385387","31.42534858426181","31.428161814633537"
"815","6546.5","6539","6554","31.557002398353422","31.55577281259557","31.558562416355986","6546.5","6539","6554","91.5577742216387","91.55740403078427","91.55807553214588","6546.5","6539","6554","31.416829001734456","31.4155862244847","31.418400776103855"
"817","6562.5","6555","6570","31.55107896377182","31.549738366376864","31.552482219765597","6562.5","6555","6570","91.55675295769653","91.55633897211024","91.5571184372634","6562.5","6555","6570","31.410806721056257","31.409430709955508","31.412218990031665"
"819","6582.5","6571","6594","31.22916831856998","30.630569458007812","31.545099763386208","6582.5","6571","6594","91.56384973101767","91.48751345547763","91.69203186035156","6582.5","6571","6594","31.087437929259924","30.49050521850586","31.404779287686235"
"821","6602.5","6595","6610","31.124289898858606","31.089344251723517","31.167152013534153","6602.5","6595","6610","91.53059583720514","91.52293737311112","91.5388935634068","6602.5","6595","6610","30.981172853718792","30.94644187745594","31.023778621967022"
"823","6618.5","6611","6626","31.13568760081342","31.10870678284589","31.153673756917318","6618.5","6611","6626","91.5245458906703","91.51911114423703","91.53481977126178","6618.5","6611","6626","30.993118786309264","30.966164588928223","31.0110631052653"
"825","6634.5","6627","6642","31.145187809682316","31.116430334142738","31.164119911193847","6634.5","6627","6642","91.52600740939496","91.51938806398951","91.53773443548529","6634.5","6627","6642","31.003056123018027","30.974375767750782","31.021928844451903"
"827","6650.5","6643","6658","31.103127989071556","31.09040343011176","31.109412729305074","6650.5","6643","6658","91.53003767798587","91.52559242248535","91.53354467347611","6650.5","6643","6658","30.960883632896355","30.948147153520917","30.967116836213716"
"829","6666.5","6659","6674","31.07419687094157","31.06767953472373","31.08099289167495","6666.5","6659","6674","91.5310760172383","91.52935636611213","91.53221252818166","6666.5","6659","6674","30.931572577701612","30.925070256362726","30.93846426691328"
"831","6682.5","6675","6690","31.076482606265234","31.07072959627424","31.08395406603813","6682.5","6675","6690","91.5276471365884","91.52639297644298","91.52948727654022","6682.5","6675","6690","30.933615940170185","30.92796670174112","30.941148777802784"
"833","6698.5","6691","6706","31.068657458963052","31.05762066701466","31.08077394077351","6698.5","6691","6706","91.52654050237415","91.52338027954102","91.52912270773405","6698.5","6691","6706","30.92573791340015","30.914687200570206","30.937812263788615"
"835","6714.5","6707","6722","31.046011669540942","31.04119768876296","31.05108691502681","6714.5","6707","6722","91.52837695620832","91.5271407793153","91.53036510944366","6714.5","6707","6722","30.90319922994058","30.89844037569486","30.90827188172748"
"837","6730.5","6723","6738","31.031074313433912","31.02761959793544","31.038179265128242","6730.5","6723","6738","91.53003042560553","91.52894067764282","91.53082830727506","6730.5","6723","6738","30.888053037785166","30.88453531422631","30.89515851603614"
"839","6746.5","6739","6754","31.018101426983545","31.01355129071136","31.025150847434997","6746.5","6739","6754","91.53266401062733","91.53086724281312","91.53390159037576","6746.5","6739","6754","30.874954572291063","30.87040206567565","30.8819500207901"
"841","6762.5","6755","6770","31.0130221817123","31.010378098823654","31.016412902962077","6762.5","6755","6770","91.53085383627806","91.52931036193515","91.53309491654517","6762.5","6755","6770","30.869672945511255","30.867083595168424","30.87311810796911"
"843","6778.5","6771","6786","30.99910691917299","30.997094332409638","31.00461733729618","6778.5","6771","6786","91.53347552190593","91.53268698159751","91.53444039091772","6778.5","6771","6786","30.85581071504889","30.853797166243844","30.861310504731676"
"845","6794.5","6787","6802","30.995854859778525","30.9903773152551","31.00151310975735","6794.5","6787","6802","91.53315870882345","91.53215933986829","91.5340830071028","6794.5","6787","6802","30.852505946010684","30.8470176962919","30.85816387488292"
"847","6810.5","6803","6818","30.973297648598056","30.966713384212223","30.9800997835345","6810.5","6803","6818","91.53737129175443","91.5357354256959","91.53882773545597","6810.5","6803","6818","30.829802446694778","30.823199673811253","30.83658200660638"
"849","6826.5","6819","6834","30.955808792540445","30.953540951752466","30.960113020737968","6826.5","6819","6834","91.53945989164099","91.53854224648002","91.54035461047464","6826.5","6819","6834","30.81234499680014","30.81010528044267","30.81667881011963"
"851","6842.5","6835","6850","30.945690079644795","30.94306436557214","30.94738361953329","6842.5","6835","6850","91.53868624259187","91.53741026378813","91.53992436973795","6842.5","6835","6850","30.80228200878102","30.79966365110527","30.80395487506127"
"853","6858.5","6851","6866","30.94165087411566","30.937290490102423","30.945821004755356","6858.5","6851","6866","91.53821722733205","91.53744997795147","91.53882051760012","6858.5","6851","6866","30.79822496762157","30.793867756136887","30.802396030987012"
"855","6874.5","6867","6882","30.923206822808073","30.91700525170857","30.929257927468903","6874.5","6867","6882","91.54061686850899","91.539522969599","91.54138091313169","6874.5","6867","6882","30.77979709516411","30.773596723269286","30.78583528921266"
"857","6890.5","6883","6898","30.908826529689197","30.906683126826078","30.91081703198563","6890.5","6883","6898","91.54176548625306","91.5413440441052","91.54259951468588","6890.5","6883","6898","30.76544180976362","30.7632902621445","30.767457244822936"
