"global_step","Group: general-distillation - _step","Group: general-distillation - _step__MIN","Group: general-distillation - _step__MAX","Group: general-distillation - loss","Group: general-distillation - loss__MIN","Group: general-distillation - loss__MAX","Group: general-distillation-attn - _step","Group: general-distillation-attn - _step__MIN","Group: general-distillation-attn - _step__MAX","Group: general-distillation-attn - loss","Group: general-distillation-attn - loss__MIN","Group: general-distillation-attn - loss__MAX","Group: general-distillation-rep - _step","Group: general-distillation-rep - _step__MIN","Group: general-distillation-rep - _step__MAX","Group: general-distillation-rep - loss","Group: general-distillation-rep - loss__MIN","Group: general-distillation-rep - loss__MAX"
"2583","20746.5","20739","20754","1.870188953699435","1.8699421396567708","1.8703346880589338","20746.5","20739","20754","0.19212849344371524","0.19205589486019953","0.19216315373996834","20746.5","20739","20754","1.666243398407224","1.6660681368694419","1.6663600650590233"
"2585","20762.5","20755","20770","1.8703561423953696","1.8702803904053855","1.8704366450944636","20762.5","20755","20770","0.19217101810430537","0.19214751431978613","0.19219534757184245","20762.5","20755","20770","1.6663764532676362","1.6663214567690918","1.6664347817472291"
"2587","20778.5","20771","20786","1.8706960766118537","1.8704032384507034","1.8709654122313235","20778.5","20771","20786","0.19225944985061902","0.19217715560175155","0.19234674663026227","20778.5","20771","20786","1.6666276116728511","1.6664158959427606","1.6668107350878962"
"2589","20794.5","20787","20802","1.8708631007511198","1.870805312999516","1.8709134315833067","20794.5","20787","20802","0.19231974665284635","0.1923028315539788","0.19233944723621393","20794.5","20787","20802","1.6667395691886338","1.6666925260999346","1.666769816325261"
"2591","20810.5","20803","20818","1.8707881651980849","1.8707189653548726","1.870839622071196","20810.5","20803","20818","0.19229281687448316","0.19226331527979096","0.1923144197567521","20810.5","20803","20818","1.6666991114782792","1.666653048992157","1.6667290259417087"
"2593","20826.5","20819","20834","1.8710763379440982","1.8709325869209492","1.8711529211564497","20826.5","20819","20834","0.1923512591171485","0.19230753023965427","0.1923846107552437","20826.5","20819","20834","1.6669344527604062","1.6668332348076196","1.666977794561645"
"2595","20842.5","20835","20850","1.8711965269965685","1.8710286091834918","1.871340715366861","20842.5","20835","20850","0.19240637682776907","0.19235559386585188","0.19244509336945667","20842.5","20835","20850","1.6669987664660901","1.666880672369025","1.6671029087880656"
"2597","20858.5","20851","20866","1.8708337342278962","1.8707683554195373","1.8709256897915851","20858.5","20851","20866","0.19231011307694315","0.19228627630842052","0.19234234723416005","20858.5","20851","20866","1.6667327163041112","1.6666925399997163","1.6667910836555146"
"2599","20874.5","20867","20882","1.8708237094911448","1.870773120624263","1.8708944268405119","20874.5","20867","20882","0.1923195742928532","0.19229494585148982","0.1923400073446692","20874.5","20867","20882","1.6667138029596131","1.6666850001742688","1.6667641899802468"
"2601","20890.5","20883","20898","1.8708290860548753","1.8707638991311424","1.8709079945124647","20890.5","20883","20898","0.19231280278106863","0.1922921195703467","0.19234015704999977","20890.5","20883","20898","1.6667209568078585","1.6666713469770602","1.6667721538216216"
"2603","20906.5","20899","20914","1.8706873669263095","1.8706193092450574","1.8707958477879725","20906.5","20899","20914","0.19228856083504525","0.19226823527718065","0.19231724675985112","20906.5","20899","20914","1.6666034078161627","1.6665536245896448","1.6666838137372848"
"2605","20922.5","20915","20930","1.8710635750352864","1.8709405827103183","1.8712420223766617","20922.5","20915","20930","0.19239105306645682","0.19236139873412333","0.1924364696883375","20922.5","20915","20930","1.6668747665118813","1.6667749797925353","1.6670067467519707"
"2607","20938.5","20931","20946","1.8713322844645248","1.871254565007461","1.8714279559907887","20938.5","20931","20946","0.19243501537094096","0.19240585839335778","0.1924648494621772","20938.5","20931","20946","1.6671003558834554","1.6670510237085114","1.667167074032135"
"2609","20954.5","20947","20962","1.8713303535363912","1.871273089767596","1.8713944832339693","20954.5","20947","20962","0.19241666534327298","0.19239885384519967","0.1924328888798582","20954.5","20947","20962","1.667120984576084","1.667072968307985","1.6671688016875903"
"2611","20970.5","20963","20978","1.871343715280008","1.8712103603141648","1.8714294612145108","20970.5","20963","20978","0.1924027615771862","0.1923672819110964","0.1924287182250212","20970.5","20963","20978","1.6671552193784993","1.66705403019275","1.6672171789118897"
"2613","20986.5","20979","20994","1.8715536571909794","1.8714628430033915","1.871698477530831","20986.5","20979","20994","0.19244920357762121","0.1924217341794181","0.1924901647688716","20986.5","20979","20994","1.6673228901633141","1.667255980802992","1.667426067750969"
"2615","21002.5","20995","21010","1.87163630438086","1.8715768621749236","1.8716865886341443","21002.5","20995","21010","0.19247951787058654","0.19245938073937632","0.1924943626804986","21002.5","20995","21010","1.667376492201472","1.6673362198997945","1.6674112918401005"
"2617","21018.5","21011","21026","1.871616995327968","1.8715374298338627","1.8717101092443489","21018.5","21011","21026","0.1924576734037275","0.19243577148401061","0.19248338144570346","21018.5","21011","21026","1.6673786864692062","1.6673208547598433","1.6674464542688932"
"2619","21034.5","21027","21042","1.8717180876196295","1.8716363859667442","1.8718107674279787","21034.5","21027","21042","0.19249402332801963","0.19246742921764406","0.19251920945246698","21034.5","21027","21042","1.6674427149591617","1.6673744634702294","1.667510173269395"
"2621","21050.5","21043","21058","1.8715270457112705","1.8714463719127707","1.8716236554673502","21050.5","21043","21058","0.19244388493941908","0.19242263337362608","0.19246637828106858","21050.5","21043","21058","1.6673042577703714","1.667245038931329","1.667377161003154"
"2623","21066.5","21059","21074","1.8716242102318001","1.8715540137380924","1.8716735322878522","21066.5","21059","21074","0.19247461631122667","0.19245060989316903","0.19249311421656806","21066.5","21059","21074","1.667368631245685","1.6673204290975885","1.6674025723132204"
"2625","21082.5","21075","21090","1.8715609250790877","1.8714403427956117","1.871671047313353","21082.5","21075","21090","0.19247360308625247","0.19243722733497268","0.19250547722170064","21082.5","21075","21090","1.6673070059624266","1.6672236452931943","1.6673844820849526"
"2627","21098.5","21091","21106","1.8713645095507763","1.8712903576789142","1.8714383558337033","21098.5","21091","21106","0.19241532211295545","0.19238939421425622","0.1924377277915514","21098.5","21091","21106","1.667171307684325","1.6671226484312427","1.6672218711634175"
"2629","21114.5","21107","21122","1.8713717026126264","1.871321084401147","1.871411599496344","21114.5","21107","21122","0.19241604140187712","0.19240108034996825","0.19242929981884646","21114.5","21107","21122","1.6671825103408342","1.6671456022357398","1.6672153245037238"
"2631","21131","21123","21139","1.8732893128244983","1.8621039655473497","1.918164849281311","21131","21123","21139","0.19357409100544443","0.1911497281657325","0.20499902963638306","21131","21123","21139","1.6676897486551585","1.658966859181722","1.7003295421600342"
"2633","21147.5","21140","21155","1.8648498296113143","1.8617122173309326","1.8680846901500927","21147.5","21140","21155","0.19086641885235694","0.18995215457219344","0.19187520926489549","21147.5","21140","21155","1.6622249653161902","1.6600011984507244","1.6644096760188831"
"2635","21163.5","21156","21171","1.8646144386702448","1.8634529039263725","1.8657310938133913","21163.5","21156","21171","0.19042592123994068","0.19006274524144828","0.19080248825690327","21163.5","21156","21171","1.6625213557098923","1.661722857505083","1.6632533634410185"
"2637","21179.5","21172","21187","1.8665966953869613","1.865674824764331","1.8673620267347857","21179.5","21172","21187","0.19102190226973298","0.19080403291930756","0.19122995612296192","21179.5","21172","21187","1.6638669577206637","1.663190245628357","1.66442805853757"
"2639","21195.5","21188","21203","1.8668853613429053","1.8664168629027504","1.867530689069203","21195.5","21188","21203","0.19104153583071687","0.1908871401812284","0.1912314902458872","21195.5","21188","21203","1.6640967106405748","1.6637873531297873","1.6645424927983965"
"2641","21211.5","21204","21219","1.8658528678564095","1.8651909430821736","1.8666043743491172","21211.5","21204","21219","0.190660485874586","0.19044621314468055","0.19090431816875936","21211.5","21204","21219","1.6634316742493815","1.6629798378067455","1.6639368116855622"
"2643","21227.5","21220","21235","1.8657122424107295","1.8653889756705893","1.8661050734742317","21227.5","21220","21235","0.19063603218605166","0.1905353609288093","0.19076254956154007","21227.5","21220","21235","1.663329232544982","1.6630876639380527","1.6636087301272702"
"2645","21243.5","21236","21251","1.8642955988133902","1.8639464902877807","1.8646045627801315","21243.5","21236","21251","0.19015897160070122","0.19007322444754132","0.19026638651671618","21243.5","21236","21251","1.6623916901332572","1.6621291171179877","1.6625929687334144"
"2647","21259.5","21252","21267","1.8652740976270807","1.8649108400640562","1.8656269338997928","21259.5","21252","21267","0.19053559326791494","0.19040029344614595","0.19063102482168964","21259.5","21252","21267","1.662976082464233","1.6627401423084645","1.6632347228852185"
"2649","21275.5","21268","21283","1.8659478351268899","1.8654854726626386","1.866318684599974","21275.5","21268","21283","0.1907826541779172","0.19064019666823548","0.19088471506295032","21275.5","21268","21283","1.6634147500373975","1.6631009677702169","1.6636834640314084"
"2651","21291.5","21284","21299","1.866221567178301","1.865996661200981","1.8663818626055964","21291.5","21284","21299","0.1908496070158449","0.19077401485974574","0.19090689818366322","21291.5","21284","21299","1.663633324965776","1.663480563060418","1.6637409314964757"
"2653","21307.5","21300","21315","1.865659409188167","1.8654508543818185","1.8658701211719189","21307.5","21300","21315","0.19071024466209513","0.19063558462965355","0.19076487729273273","21307.5","21300","21315","1.6632066093466245","1.6630693141664012","1.6633627354088476"
"2655","21323.5","21316","21331","1.8659515430633238","1.865731095909176","1.8660686064615808","21323.5","21316","21331","0.19080853666708975","0.19073112047555155","0.1908529484999999","21323.5","21316","21331","1.6634007723018998","1.6632585104246784","1.6634715892583056"
"2657","21339.5","21332","21347","1.8663235960540554","1.8660469321677318","1.8665026384438508","21339.5","21332","21347","0.19086683479118338","0.19079506701718157","0.19091512029009067","21339.5","21332","21347","1.663696749789651","1.6634969553695276","1.6638261540433004"
"2659","21355.5","21348","21363","1.865829388443507","1.8653368370579335","1.8663217188524348","21355.5","21348","21363","0.1906984549260008","0.19054852706052314","0.19085470184550754","21355.5","21348","21363","1.6633778955152487","1.6630292343011943","1.663717863282987"
"2661","21371.5","21364","21379","1.864886961939709","1.8647188303371272","1.865008860027667","21371.5","21364","21379","0.19043967069589596","0.1903849583119154","0.19047709292004467","21371.5","21364","21379","1.6626934881488413","1.6625838937858741","1.6627957258165253"
"2663","21387.5","21380","21395","1.8644013570174236","1.8642440898077828","1.8645238546858365","","","","","","","21387.5","21380","21395","1.6623375783072494","1.662219463530041","1.6624263455969026"
"2665","21403.5","21396","21411","1.8643694752875326","1.864183020079925","1.8645220433331569","","","","","","","21403.5","21396","21411","1.662298421243685","1.6621851673706274","1.6624099130234564"
"2667","21419.5","21412","21427","1.8642717922810736","1.8641268203241959","1.8644089895112406","","","","","","","21419.5","21412","21427","1.6622222671277695","1.662125373052226","1.6623160126658572"
"2669","21435.5","21428","21443","1.8644916518356587","1.8644094122134574","1.8646072850733324","","","","","","","21435.5","21428","21443","1.6623391609453857","1.662286333146134","1.6624144032070491"
"2671","21451.5","21444","21459","1.864886524411731","1.8647984085604548","1.8649579145575081","","","","","","","21451.5","21444","21459","1.6625931627876045","1.6625339154154062","1.6626425769105668"
"2673","21467.5","21460","21475","1.865072955975735","1.8649322073879548","1.8652052348150927","","","","","","","21467.5","21460","21475","1.6627150222256144","1.6626149320533008","1.6628044817377539"
"2675","21483.5","21476","21491","1.8655002991783876","1.8653434454040094","1.8656725777372698","","","","","","","21483.5","21476","21491","1.6629792375634376","1.6628824479200623","1.6630910406192254"
"2677","21499.5","21492","21507","1.8654750573753687","1.865346492767334","1.865660277690552","","","","","","","21499.5","21492","21507","1.6629383525361856","1.6628416056632995","1.663075248669223"
"2679","21515.5","21508","21523","1.8650327667030835","1.864937525410806","1.8651721224778761","","","","","","","21515.5","21508","21523","1.662613058149251","1.662544465993906","1.6627215841264102"
"2681","21531.5","21524","21539","1.8649300199074834","1.8648567224944366","1.864984295025083","","","","","","","21531.5","21524","21539","1.6625244121319382","1.6624788274503735","1.6625630796104298"
"2683","21547.5","21540","21555","1.8647858050939796","1.8647476427637102","1.8648479535029485","","","","","","","21547.5","21540","21555","1.662403491627009","1.6623764708022442","1.662440422635812"
