"global_step","Group: general-distillation - _step","Group: general-distillation - _step__MIN","Group: general-distillation - _step__MAX","Group: general-distillation - att_loss","Group: general-distillation - att_loss__MIN","Group: general-distillation - att_loss__MAX","Group: general-distillation-attn - _step","Group: general-distillation-attn - _step__MIN","Group: general-distillation-attn - _step__MAX","Group: general-distillation-attn - att_loss","Group: general-distillation-attn - att_loss__MIN","Group: general-distillation-attn - att_loss__MAX","Group: general-distillation-rep - _step","Group: general-distillation-rep - _step__MIN","Group: general-distillation-rep - _step__MAX","Group: general-distillation-rep - att_loss","Group: general-distillation-rep - att_loss__MIN","Group: general-distillation-rep - att_loss__MAX"
"2543","20426.5","20419","20434","3.076532137095098","3.0585433016432093","3.0872216715532192","20426.5","20419","20434","3.030870695372897","3.0131617150408156","3.041399689281688","20426.5","20419","20434","87.05131490107809","86.58266546371135","87.48950600624084"
"2545","20442.5","20435","20450","3.0869907217603165","3.078937102109194","3.092949158185488","20442.5","20435","20450","3.04100169893793","3.032485641539097","3.047010381500442","20442.5","20435","20450","87.48009721693609","87.35102653503418","87.5741782468908"
"2547","20458.5","20451","20466","3.1042213013141065","3.0985873540242515","3.107906602896177","20458.5","20451","20466","3.0578819152201944","3.0523620496193566","3.061488972769843","20458.5","20451","20466","87.71724186505958","87.57861692411406","87.85146565340003"
"2549","20474.5","20467","20482","3.113390504515145","3.108426485210657","3.117272495353309","20474.5","20467","20482","3.0673565931509432","3.06255997158587","3.071188479444406","20474.5","20467","20482","87.68179783538207","87.56538051366806","87.75585101632511"
"2551","20490.5","20483","20498","3.1155397786145","3.1135595843195913","3.1181029432770835","20490.5","20483","20498","3.069335446590302","3.0673586159944533","3.0718963835280753","20490.5","20483","20498","87.76060989211875","87.65599451065063","87.8353138078962"
"2553","20506.5","20499","20514","3.112458214667791","3.110423090377292","3.113966196321594","20506.5","20499","20514","3.0664965386011573","3.0645702415042453","3.067904388844059","20506.5","20499","20514","87.77182524691804","87.72163516427008","87.80963158002359"
"2555","20522.5","20515","20530","3.1108832983116157","3.1089336811741695","3.1141853851742214","20522.5","20515","20530","3.065174449808047","3.063281371120662","3.068329618242052","20522.5","20515","20530","87.79638733955713","87.7371975094991","87.8364687774141"
"2557","20538.5","20531","20546","3.112771650867642","3.1111563564270965","3.114320011492129","20538.5","20531","20546","3.0670054470838215","3.0653351748636526","3.0686428900118226","20538.5","20531","20546","87.86294786235953","87.83633474673864","87.9092244207859"
"2559","20554.5","20547","20562","3.117028748977908","3.1157681950264506","3.1181726885490675","20554.5","20547","20562","3.0713516247450805","3.070108269651731","3.0724985956334745","20554.5","20547","20562","87.81218102530138","87.77016687874843","87.83617491949173"
"2561","20570.5","20563","20578","3.1145375757347087","3.112271049618721","3.1166941658607783","20570.5","20563","20578","3.0688843200138396","3.066682893037796","3.070951187358522","20570.5","20563","20578","87.80056320566337","87.7427336215973","87.87193833088946"
"2563","20586.5","20579","20594","3.1137102831673817","3.1127737324906475","3.1146919793552823","20586.5","20579","20594","3.0679985122189737","3.067110125133741","3.0689473158783382","20586.5","20579","20594","87.80829903730569","87.79482433965298","87.82647032148382"
"2565","20602.5","20595","20610","3.1127096070889064","3.111615283587544","3.1138249750669837","20602.5","20595","20610","3.0669818959706823","3.0659124083125713","3.0680817837642533","20602.5","20595","20610","87.82527361231065","87.80255650275916","87.8502212524414"
"2567","20618.5","20611","20626","3.1141218033369054","3.1124635219573973","3.1158879332453293","20618.5","20611","20626","3.0683251841494097","3.0666990217708405","3.0700672151886415","20618.5","20611","20626","87.79170394915083","87.77981617884714","87.80642918178013"
"2569","20634.5","20627","20642","3.1185374717974113","3.1169741190886975","3.1200543006089543","20634.5","20627","20642","3.0726778032530175","3.07111390980421","3.0741953504780715","20634.5","20627","20642","87.82443050835514","87.80971895065983","87.84354786224036"
"2571","20650.5","20643","20658","3.113803875217501","3.1111740588166716","3.117390550347723","20650.5","20643","20658","3.0682021611904737","3.065651881914197","3.0716878574752013","20650.5","20643","20658","87.67094952799177","87.60729332984347","87.7536625217747"
"2573","20666.5","20659","20674","3.115870736968842","3.1153900394512917","3.1167613691344687","20666.5","20659","20674","3.070155693077299","3.069697856445459","3.0710354859304245","20666.5","20659","20674","87.65893971321968","87.63965064287186","87.67222092861921"
"2575","20682.5","20675","20690","3.1183461563243022","3.1175177812140427","3.1198192610936855","20682.5","20675","20690","3.0725177824335668","3.071675431357877","3.0739892578295605","20682.5","20675","20690","87.64882689845422","87.64273318163437","87.6608212220221"
"2577","20698.5","20691","20706","3.1199118796672973","3.118929398665994","3.1206972875397097","20698.5","20691","20706","3.074100364489797","3.0731252286393764","3.0748543062837066","20698.5","20691","20706","87.68170397238586","87.66839406225417","87.69293376191021"
"2579","20714.5","20707","20722","3.119011921617032","3.118165595738451","3.1199568932173682","20714.5","20707","20722","3.0732238078131835","3.072390695093529","3.0741313418404","20714.5","20707","20722","87.67074539273418","87.64990634362674","87.6837821296479"
"2581","20730.5","20723","20738","3.11870843734893","3.1179930395999196","3.119364507123828","20730.5","20723","20738","3.07289574665643","3.072177870798919","3.073613952472806","20730.5","20723","20738","87.6763844601321","87.66695647343025","87.68957560299008"
"2583","20746.5","20739","20754","3.1198672532158023","3.118696493052301","3.120428881925695","20746.5","20739","20754","3.074055895099444","3.0728943177631924","3.0746104598394934","20746.5","20739","20754","87.73065884707904","87.71823800668209","87.74595774482279"
"2585","20762.5","20755","20770","3.1204626987453334","3.1200428258773334","3.1208611315983426","20762.5","20755","20770","3.074736289668886","3.074360229116578","3.075125561149479","20762.5","20755","20770","87.70254828731638","87.68837334190667","87.71539720034768"
"2587","20778.5","20771","20786","3.1219086226765054","3.120566670337449","3.1233096843394397","20778.5","20771","20786","3.0761511976099043","3.074834489628025","3.0775479460841964","20778.5","20771","20786","87.69663759344323","87.68434252946273","87.70829804442059"
"2589","20794.5","20787","20802","3.122867966499263","3.122621960075686","3.123183342738029","20794.5","20787","20802","3.0771159464455415","3.0768453048636606","3.077431155779423","20794.5","20787","20802","87.68418448492888","87.66970380640153","87.69826291256024"
"2591","20810.5","20803","20818","3.122329089651471","3.121823271651941","3.122680915842021","20810.5","20803","20818","3.0766850699917305","3.0762130444766553","3.0770307161080335","20810.5","20803","20818","87.69022185444156","87.6661713863443","87.71361370727995"
"2593","20826.5","20819","20834","3.123164266178858","3.1224577283630004","3.1237116681924255","20826.5","20819","20834","3.077620145874376","3.0769204838344684","3.0781537720838994","20826.5","20819","20834","87.63933528887117","87.63014849226393","87.65200383209985"
"2595","20842.5","20835","20850","3.1240927730425097","3.1232710780749833","3.1247372098045436","20842.5","20835","20850","3.078502029244305","3.07768950185363","3.0791214939113067","20842.5","20835","20850","87.68123896886573","87.66864217238388","87.69346001118113"
"2597","20858.5","20851","20866","3.1225112420918597","3.1221189435110444","3.123038694884751","20858.5","20851","20866","3.0769618092310904","3.0765804209347283","3.077477555746561","20858.5","20851","20866","87.67966306943036","87.66122844389507","87.69668778639573"
"2599","20874.5","20867","20882","3.1226923326024365","3.1223103565224153","3.1230271938650365","20874.5","20867","20882","3.0771131886856513","3.076719133623837","3.077440117514707","20874.5","20867","20882","87.71064514441396","87.69810157808764","87.71662897957019"
"2601","20890.5","20883","20898","3.1226117857842404","3.1222703488997228","3.1230706392044083","20890.5","20883","20898","3.077004844497098","3.076673913125547","3.0774425127999963","20890.5","20883","20898","87.73158624628729","87.72558600088023","87.7384666655017"
"2603","20906.5","20899","20914","3.1221462274673617","3.121824238905266","3.1226210827308316","20906.5","20899","20914","3.076616973360724","3.0762917644348904","3.077075948157618","20906.5","20899","20914","87.73570003566923","87.73162907038176","87.74104337310791"
"2605","20922.5","20915","20930","3.123855314215396","3.1233703763104597","3.124598348221031","20922.5","20915","20930","3.078256849063309","3.0777823797459734","3.0789835150134","20922.5","20915","20930","87.73816661876853","87.72943830166989","87.75148303061724"
"2607","20938.5","20931","20946","3.1245791840955595","3.1240901839967306","3.125065155334329","20938.5","20931","20946","3.0789602459350554","3.0784937342937244","3.0794375913948353","20938.5","20931","20946","87.68760914494445","87.66460162963297","87.71271501887928"
"2609","20954.5","20947","20962","3.124248146524026","3.1239558147252913","3.124517809457658","20954.5","20947","20962","3.0786666454923677","3.0783816615231947","3.0789262220777314","20954.5","20947","20962","87.659209898119","87.64919585903196","87.67825722694397"
"2611","20970.5","20963","20978","3.1239705588199937","3.1234178174819265","3.1243819016191927","20970.5","20963","20978","3.078444185234979","3.0778765105775423","3.078859491600339","20970.5","20963","20978","87.63855849379084","87.62818672640104","87.64836522116792"
"2613","20986.5","20979","20994","3.1247111578818743","3.12425970826362","3.1253788471221924","20986.5","20979","20994","3.0791872572419394","3.0787477468706896","3.0798426363019455","20986.5","20979","20994","87.63286606445637","87.62205889792865","87.63808289366197"
"2615","21002.5","20995","21010","3.1251785248335304","3.124859659010623","3.125434823911198","21002.5","20995","21010","3.0796722859293846","3.079350091830021","3.0799098028879777","21002.5","20995","21010","87.64321995980086","87.63840241778763","87.64840527482934"
"2617","21018.5","21011","21026","3.12480572985426","3.1244624311451847","3.1252077631226953","21018.5","21011","21026","3.07932277445964","3.07897234374417","3.0797341031312553","21018.5","21011","21026","87.64210292000695","87.63466886728148","87.65261251417047"
"2619","21034.5","21027","21042","3.1253950116096245","3.124977371650963","3.1258053159295134","21034.5","21027","21042","3.079904373248314","3.079478867482305","3.0803073512394716","21034.5","21027","21042","87.65348835092864","87.6464661869601","87.66071009654954"
"2621","21050.5","21043","21058","3.1245625060304","3.1242096996974795","3.124943494244005","21050.5","21043","21058","3.0791021590307053","3.0787621339780173","3.0794620524970973","21050.5","21043","21058","87.65946197814918","87.65262762904167","87.66389073839143"
"2623","21066.5","21059","21074","3.125103549246029","3.1247159785144736","3.125406841150823","21066.5","21059","21074","3.0795938609796267","3.0792097582907045","3.079889827465089","21066.5","21059","21074","87.66616250559073","87.65904177107463","87.67534627617987"
"2625","21082.5","21075","21090","3.1250499716286892","3.1244508246771097","3.125580848369584","21082.5","21075","21090","3.0795776493800395","3.078995637359563","3.08008763554721","21082.5","21075","21090","87.66596277011305","87.65416374824535","87.67324165922395"
"2627","21098.5","21091","21106","3.124059838139649","3.1236519545959913","3.1244277330785017","21098.5","21091","21106","3.078645153807287","3.0782303074280994","3.0790036446648226","21098.5","21091","21106","87.65077233072881","87.64585420347804","87.65837746854281"
"2629","21114.5","21107","21122","3.124050877207905","3.1238128934055567","3.124265888989982","21114.5","21107","21122","3.078656662430034","3.078417285599492","3.0788687971015434","21114.5","21107","21122","87.63417023583256","87.62282146204548","87.6413088278337"
"2631","21131","21123","21139","3.1446532975044867","3.104430807961358","3.335827350616455","21131","21123","21139","3.097185456087111","3.05839565065172","3.279984474182129","21131","21123","21139","87.6312240615396","84.17471313476562","88.92889595031738"
"2633","21147.5","21140","21155","3.099249415910933","3.0843584598639073","3.1160131763009464","21147.5","21140","21155","3.053862701637711","3.039234473155095","3.0700033482383278","21147.5","21140","21155","87.36060266968755","87.22027098826872","87.5974143819606"
"2635","21163.5","21156","21171","3.0914664750945606","3.085521597415209","3.0977971168125378","21163.5","21156","21171","3.046814739839051","3.0410039238631725","3.0528398121104523","21163.5","21156","21171","87.07684209879493","86.92651998996735","87.26788750247678"
"2637","21179.5","21172","21187","3.1013205970559867","3.0977253143986068","3.1045842690901324","21179.5","21172","21187","3.0563504363157277","3.052864526708921","3.059679297967391","21179.5","21172","21187","87.26422798936957","87.19742070566309","87.37689722364193"
"2639","21195.5","21188","21203","3.1015635362642935","3.0990194182359536","3.104742002487183","21195.5","21188","21203","3.05666457329147","3.0541942428996545","3.0597038439341953","21195.5","21188","21203","87.3740179012077","87.24240803718567","87.46888284749917"
